date,iaq,electrosmog_lf,wifi_level,wifi_n,temperature,humidity,air_pressure,ambient_light,tvoc,co2,co2e,pm10,pm25,sound,electrosmog_hf,device_id,ext_temperature,ext_humidity,ext_wind,ext_pressure,ext_weather,pm10_ext,pm25_ext
2021-12-11,56.67708333,145.8958333,-59.72916667,7.583333333,18.90833333,48.00625,999.0791667,1.19375,27.3125,0,583.625,1.833333333,0.833333333,36.975,0.4,358,8,73,22,999,pioggia ,6,2
2021-12-12,63.48125,144.9791667,-59.85416667,6.333333333,17.67916667,46.98958333,1017.383333,1.029166667,36.14583333,0,640.2291667,2.145833333,1.145833333,36.11041667,0.4,358,8,58,17,1016,sole,14,13
2021-12-13,157.40625,148.1041667,-60.60416667,8.791666667,18.3375,41.2625,1023.447917,45.94375,19.89583333,0,532.9583333,3.9375,2.9375,43.51875,0.404166667,358,7,55,10,1023,sole,27,21
2021-12-14,94.48163265,148.1632653,-59.97959184,9.530612245,19.01020408,43.48163265,1022.253061,46.16734694,12.32653061,0,484.6530612,5.591836735,4.591836735,42.71020408,0.402040816,358,9,63,12,1022,sole,40,28
2021-12-15,134.48125,148.9375,-61.14583333,8.9375,19.67708333,44.07916667,1024.15,38.86041667,18.14583333,0,521.8333333,4.083333333,3.083333333,43.15208333,0.402083333,358,9,71,7,1024,sole,24,23
2021-12-16,101.4708333,148.4791667,-61.3125,8.479166667,20.52708333,43.50625,1025.90625,44.34166667,19.04166667,0,528.6875,4.541666667,3.541666667,44.06458333,0.404166667,358,8,78,7,1026,sole,19,16
2021-12-17,112.4083333,153,-63.45833333,9.666666667,20.95833333,42.2625,1027.247917,29.97708333,21.41666667,0,543.4791667,4.833333333,3.833333333,42.39583333,0.435416667,358,9,72,7,1027,sole,27,16
2021-12-18,47.99795918,146.4285714,-66.28571429,10.83673469,19.40612245,43.06530612,1026.661224,1.032653061,38.69387755,0,656.877551,4.795918367,3.795918367,36.8877551,0.4,358,8,55,11,1027,sole,20,17
2021-12-19,94.8,144.7083333,-66.39583333,9.479166667,17.91666667,41.875,1023.585417,1.008333333,51.64583333,0,742.6041667,3.791666667,2.791666667,37.64791667,0.4,358,6,59,6,1023,sole,24,15
2021-12-20,153.7791667,148.8541667,-65.47916667,12.3125,18.80625,43.075,1018.34375,30.71458333,7.895833333,0,455.0625,7.104166667,6.104166667,42.4125,0.4,358,8,73,7,1018,sole,43,33
2021-12-21,125.7666667,149.2708333,-66.77083333,11.47916667,19.83541667,43.31458333,1021.122917,56.50833333,13.35416667,0,491.625,7.375,6.375,42.56458333,0.4,358,8,74,6,1021,sole,36,25
2021-12-22,145.4326531,149.5510204,-68.67346939,9.326530612,20.57959184,44.9122449,1022.153061,45.03673469,14.55102041,0,499.4693878,8.12244898,7.12244898,44.41632653,0.404081633,358,9,81,7,1022,pioggia ,35,26
2021-12-23,138.1645833,152.75,-67.29166667,10.22916667,20.84375,45.06458333,1022.897917,49.66666667,22.54166667,0,551.6875,6.375,5.375,43.82916667,0.410416667,358,7,87,7,1023,pioggia ,30,25
2021-12-24,80.05,149.1458333,-68.14583333,10.97916667,21.07916667,52.69166667,1018.414583,29.60416667,38.35416667,0,654.9583333,4.958333333,3.958333333,43.14375,0.402083333,358,13,87,15,1018,pioggia ,20,24
2021-12-25,51.3625,147.7291667,-68.66666667,9.895833333,19.99166667,56.67083333,1010.920833,0.433333333,11.1875,0,476.875,3.583333333,2.583333333,34.88125,0.4,358,14,87,25,1011,pioggia ,11,4
2021-12-26,133.4163265,147.0408163,-66.57142857,6.367346939,19.2755102,59.89795918,1008.12449,0.969387755,10.46938776,0,471.877551,3.12244898,2.12244898,37.36530612,0.4,358,13,94,10,1008,pioggia ,7,1
2021-12-27,137.35625,149.875,-61.83333333,7.541666667,20.18333333,57.07916667,1008.491667,1.114583333,23.35416667,0,556.625,2.854166667,1.854166667,41.49791667,0.4,358,11,89,8,1009,pioggia nebbia ,14,10
2021-12-28,132.4770833,152.7291667,-61.20833333,8,21.19791667,56.13333333,1008.5125,4.433333333,24.41666667,0,563.3125,4.0625,3.0625,42.1875,0.416666667,358,12,86,7,1009,pioggia ,15,12
2021-12-29,123.8645833,151.9375,-64.02083333,8.020833333,21.79583333,54.5375,1009.572917,1.6,21.41666667,0,543.2291667,4.083333333,3.083333333,40.83541667,0.4,358,12,87,6,1010,sole,23,17
2021-12-30,141.9053571,150.7321429,-64.30357143,8.107142857,22.07321429,52.31607143,1017.85,1.339285714,31.375,0,609.1428571,4.017857143,3.017857143,40.30892857,0.401785714,358,10,86,5,1017,sole,35,19
2021-12-31,81.76938776,152.3061224,-65.53061224,8.857142857,22.17346939,49.97142857,1024.465306,1.089795918,23.2244898,0,555.8571429,5.142857143,4.142857143,40.91020408,0.4,358,11,79,6,1025,nebbia ,33,28
2022-01-01,123.15625,148.1,-68.175,7.7375,20.965,52.5525,1026.14125,1.0875,12.3125,0,484.475,9.7,8.7,36.18625,0.4,358,10,90,6,1026,nebbia ,54,37
2022-01-02,71.65306122,148.0816327,-68.83673469,8.020408163,19.86734694,52.8755102,1027.222449,0.989795918,18.44897959,0,525.1020408,4.857142857,3.857142857,37.0877551,0.4,358,9,91,9,1027,sole,25,21
2022-01-03,169.33125,150,-67.58333333,11.08333333,21.10416667,51.87291667,1022.264583,43.41875,10.58333333,0,472.4791667,5.0625,4.0625,41.25625,0.408333333,358,11,86,5,1022,pioggia ,24,24
2022-01-04,124.3270833,150.3541667,-64.75,10.125,21.9375,52.02708333,1015.377083,22.46875,12.8125,0,487.5208333,4.75,3.75,40.80208333,0.402083333,358,13,78,15,1015,sole,13,17
2022-01-05,73.33541667,153.4166667,-63.45833333,9.916666667,22.79166667,51.38541667,1005.183333,46.34791667,22.95833333,0,553.9166667,3,2,41.10833333,0.41875,358,13,78,25,1005,pioggia temporale ,14,5
2022-01-06,58.34897959,150.3265306,-61.91836735,7.571428571,22.64897959,42.69387755,1008.210204,1.408163265,13.36734694,0,490.9183673,2.755102041,1.755102041,40.73673469,0.4,358,10,66,11,1008,sole,21,3
2022-01-07,97.38125,152.3333333,-60.97916667,8,22.52291667,38.68958333,1013.639583,12.07083333,17.08333333,0,516.0833333,2.458333333,1.458333333,41.17916667,0.402083333,358,8,71,9,1014,sole,11,7
2022-01-08,130.9041667,147.8541667,-58.16666667,7.1875,20.81458333,40.28541667,1011.660417,1.18125,30.04166667,0,599.7083333,2.791666667,1.791666667,36.025,0.4,358,5,70,10,1012,sole,14,14
2022-01-09,132.35,142.8333333,-57.66666667,6.875,18.98958333,41.80416667,1002.985417,0.725,43.14583333,0,687.75,4.25,3.25,37.15833333,0.4,358,4,79,9,1004,pioggia ,17,15
2022-01-10,106.1795918,149.3673469,-58,8.204081633,19.75918367,39.7877551,1001.4,44.69795918,14.71428571,0,500.6326531,2.428571429,1.428571429,42.93877551,0.406122449,358,6,71,20,1001,sole,6,2
2022-01-11,102.01875,150.8333333,-58,8.166666667,20.48541667,37.19583333,1011.654167,54.19583333,17.89583333,0,520.4791667,3.395833333,2.395833333,43.19375,0.4375,358,8,57,21,1012,sole,13,8
2022-01-12,104.0916667,152.1458333,-59.95833333,7.395833333,20.59583333,34.91458333,1020.120833,45.15208333,24.625,0,564.6458333,2.895833333,1.895833333,43.45416667,0.420833333,358,7,60,17,1019,pioggia ,17,9
2022-01-13,109.0979167,151.8125,-56.5,7.166666667,20.8375,30.55625,1029.1375,49.31875,32.16666667,0,613.9583333,2.916666667,1.916666667,43.38958333,0.4375,358,6,62,9,1029,sole,23,18
2022-01-14,146.4632653,151.877551,-56.40816327,7.591836735,21.95306122,30.47346939,1029.157143,43.78571429,23.51020408,0,557.0612245,4.673469388,3.673469388,43.0122449,0.426530612,358,5,61,7,1029,sole,33,24
2022-01-15,120.4541667,146.0833333,-57.66666667,6.3125,19.47083333,36.40625,1023.679167,1.433333333,44.91666667,0,698.3958333,9,8,37.10416667,0.4,358,6,68,5,1024,sole,49,38
2022-01-16,71.534375,145.90625,-59.4375,5.53125,17.83125,40.465625,1024.121875,2.15625,53.875,0,756.28125,10.9375,9.9375,35.60625,0.4,358,8,77,6,1024,sole,48,32
2020-01-01,105.0583333,145.3958333,-55.875,23.25,22.16666667,27.05833333,1026.110417,0.341666667,49.39583333,0,728,15.16666667,14.04166667,45.8125,0.797916667,361,5,56,6,1029,sole,89,50
2020-01-02,165.0367347,144.2653061,-54.2244898,24.51020408,22.14897959,29.64897959,1027.089796,26.68163265,70.40816327,0,865.5510204,14.34693878,13.34693878,47.2,0.804081633,361,7,65,7,1030,sole,76,34
2020-01-03,132.1291667,147.25,-53.33333333,23,22.47291667,31.04583333,1025.125,119.0708333,42.6875,0,683.75,11.5,10.5,48.23125,0.814583333,361,7,75,7,1028,sole,59,34
2020-01-04,94.2125,145.6458333,-54.47916667,21.875,22.01875,33.00833333,1020.8375,23.68333333,35.8125,0,638.4375,12.29166667,11.29166667,47.51666667,0.822916667,361,8,79,6,1023,sole,61,32
2020-01-05,67.68958333,146.7083333,-54.66666667,22.22916667,20.99583333,34.17916667,1022.01875,27.97083333,28.70833333,0,591.5833333,8.625,7.625,47.47708333,0.80625,361,8,63,12,1024,sole,36,21
2020-01-06,82.92244898,148,-54.24489796,22.89795918,21.62653061,25.29387755,1024.046939,28.7244898,6.530612245,0,445.1020408,3.081632653,2.081632653,47.0877551,0.810204082,361,5,50,11,1027,sole,15,7
2020-01-07,182.05625,151.75,-55.39583333,22.625,22.53333333,26.39583333,1022.389583,123.2854167,91.9375,0,1007.020833,6.458333333,5.458333333,48.1625,0.816666667,361,4,60,6,1025,sole,46,24
2020-01-08,148.875,149.6458333,-55.64583333,18.77083333,22.11666667,29.50833333,1024.575,125.7895833,117.7083333,0,1175.666667,12.14583333,11.14583333,47.53333333,0.825,361,6,62,8,1027,sole,65,38
2020-01-09,145.10625,158.25,-54.8125,20.20833333,23.08125,30,1025.610417,130.3791667,58.54166667,0,787.3541667,12.3125,11.3125,48.97083333,0.8,361,6,68,6,1028,sole,68,39
2020-01-10,138.8571429,157.4693878,-54.14285714,20.32653061,23.11632653,29.88163265,1022.842857,125.1673469,36.28571429,0,641.6734694,12.67346939,11.67346939,48.48571429,0.8,361,7,74,7,1025,sole,64,35
2020-01-11,78.42916667,155.9583333,-55.0625,21.1875,21.66875,31.23333333,1021.9375,29.11458333,37.77083333,0,651.4791667,13.08333333,12.08333333,43.30625,0.789583333,361,7,76,7,1024,sole,70,39
2020-01-12,93.27291667,146.1875,-55.27083333,20.02083333,20.57708333,33.31666667,1022.58125,29.86458333,28.02083333,0,587.3541667,9.75,8.75,40.06875,0.785416667,361,7,70,8,1025,sole,55,29
2020-01-13,160.2612245,152.7142857,-54.81632653,22.67346939,22.50204082,32.23265306,1022.457143,127.1469388,37.16326531,0,647.3877551,10.75510204,9.755102041,43.94693878,0.814285714,361,6,75,6,1025,sole,64,26
2020-01-14,147.05,153.2916667,-53.20833333,23.41666667,23.25,32.71875,1023.333333,116.05,45.52083333,0,701.7291667,12.02083333,11.02083333,43.85833333,0.810416667,361,8,72,6,1026,sole,58,36
2020-01-15,150.3270833,151.875,-53.8125,23.77083333,23.30833333,32.58333333,1025.872917,131.2520833,34.83333333,0,631.8541667,11.83333333,10.83333333,44.99583333,0.8,361,6,71,6,1028,sole,58,38
2020-01-16,139.95,151.8333333,-54.66666667,21.6875,23.12083333,32.05416667,1026.291667,126.43125,43.77083333,0,690.3125,12.52083333,11.52083333,43.01666667,0.785416667,361,6,72,7,1029,sole,70,40
2020-01-17,133.4387755,154.244898,-55.16326531,23.48979592,23.63673469,32.78367347,1023.538776,134.9836735,44.2244898,0,693.1836735,11.97959184,10.97959184,43.97959184,0.8,361,7,77,7,1026,sole,59,37
2020-01-18,54.24791667,144.9375,-55,22.125,22.77291667,35.67708333,1018.366667,18.1,30.72916667,0,604.9583333,6.958333333,5.958333333,39.6,0.766666667,361,9,85,9,1021,pioggia ,39,27
2020-01-19,70.4,150.4375,-55.4375,21.5,21.74583333,37.3875,1019.735417,23.57083333,8.666666667,0,459.625,4.833333333,3.833333333,38.70625,0.770833333,361,9,77,10,1022,sole,30,13
2020-01-20,123.0612245,153.8367347,-56.06122449,23.6122449,22.83469388,32.89183673,1029.689796,110.8306122,8.836734694,0,460.6938776,3.387755102,2.387755102,42.93673469,0.797959184,361,10,48,16,1032,sole,24,10
2020-01-21,136.8020833,154.0833333,-54.6875,24.60416667,23.34375,30.77291667,1033.64375,136.1770833,35.70833333,0,637.6666667,6.125,5.125,44.5875,0.804166667,361,10,54,12,1036,sole,32,20
2020-01-22,137.58125,158.9166667,-53.83333333,23.9375,23.74583333,32.19375,1029.95625,127.90625,67.27083333,0,845.1041667,10.1875,9.1875,43.88958333,0.804166667,361,8,74,7,1033,sole,44,29
2020-01-23,144.6583333,151.9791667,-53.8125,24.9375,23.86666667,34.0125,1025.6375,132.625,71.58333333,0,873.5208333,11.64583333,10.64583333,43.7625,0.810416667,361,8,80,6,1028,nebbia ,61,33
2020-01-24,140.0408163,156.6326531,-55.75510204,20.89795918,24.00408163,34.13877551,1023.22449,110.7693878,35.63265306,0,637.8571429,12.57142857,11.57142857,43.95306122,0.802040816,361,10,75,9,1026,sole,67,39
2020-01-25,79.97708333,155.8333333,-56.58333333,21.04166667,23.53958333,38.01458333,1019.65625,17.63958333,45.0625,0,699.1875,9,8,40.475,0.795833333,361,12,77,13,1022,pioggia ,47,20
2020-01-26,76.18958333,148.875,-55.39583333,21.75,22.72916667,37.94166667,1017,24.21875,7.916666667,0,454.8125,7.041666667,6.041666667,40.04583333,0.791666667,361,9,83,6,1020,sole,36,18
2020-01-27,155.7755102,151.7755102,-53.34693878,23.26530612,23.36734694,38.19183673,1017.581633,132.1816327,32.46938776,0,616.3469388,7.653061224,6.653061224,43.95306122,0.802040816,361,9,84,6,1020,pioggia nebbia ,50,19
2020-01-28,131.7541667,157.5416667,-54.85416667,23.02083333,24.06666667,42.35208333,1012.816667,143.675,29.75,0,598.125,4.854166667,3.854166667,43.375,0.79375,361,12,84,12,1016,pioggia ,26,13
2020-01-29,119.8208333,172.2291667,-54.97916667,23.85416667,24.47916667,40.63958333,1010.977083,117.7125,16.125,0,509.1875,5.0625,4.0625,44.24791667,0.795833333,361,11,82,8,1014,pioggia ,43,13
2020-01-30,98.45416667,159.3125,-54.25,23,24.33125,36.7875,1017.610417,137.0895833,17.39583333,0,517.4166667,6.270833333,5.270833333,44.8625,0.8,361,9,77,8,1020,sole,44,19
2020-01-31,113.4734694,158.5102041,-54.63265306,23.85714286,24.49183673,38.63265306,1018.671429,108.9918367,54.75510204,0,762.9795918,7.510204082,6.510204082,43.70816327,0.802040816,361,12,75,8,1021,sole,56,24
2020-02-01,98.825,154.1458333,-54.47916667,22.0625,23.94375,40.23541667,1018.14375,5.385416667,25.83333333,0,572.1875,10.79166667,9.791666667,39.29583333,0.79375,361,12,86,6,1021,sole,62,44
2020-02-02,86.75625,156.7291667,-54.70833333,20.9375,23.45625,43.39375,1018.71875,15.28125,18.89583333,0,527.4583333,6.791666667,5.791666667,39.66666667,0.797916667,361,13,81,7,1022,sole,37,27
2020-02-03,114.1693878,161.3673469,-54.71428571,22.79591837,24.14081633,45.27346939,1016.497959,130.7285714,23.26530612,0,555.8367347,5.244897959,4.244897959,44.30204082,0.8,361,13,81,7,1019,sole,37,16
2020-02-04,90.44791667,164.6458333,-56.14583333,22.3125,24.38541667,41.87708333,1006.933333,121.25,11.6875,0,479.3125,5.520833333,4.520833333,43.4625,0.79375,361,12,77,15,1011,pioggia ,34,11
2020-02-05,122.4604167,155.3958333,-55.1875,23,24.05208333,23.45208333,1011.425,144.7479167,4.916666667,0,435.1041667,2.708333333,1.708333333,43.90625,0.804166667,361,8,43,26,1014,sole,8,4
2020-02-06,117.7229167,151.3958333,-55.5,22.1875,24.20416667,18.62916667,1020.220833,141.2708333,25.60416667,0,571.1666667,3.25,2.25,44.17916667,0.8,361,7,31,20,1022,sole,16,10
2020-02-07,136.8938776,155.8163265,-56.14285714,24.2244898,24.36734694,20.85714286,1023.853061,138.1897959,47.14285714,0,712.6938776,4,3,43.68163265,0.804081633,361,6,44,8,1026,sole,23,20
2020-02-08,64.25833333,146.7083333,-56.375,23.95833333,22.86458333,23.8875,1025.285417,41.30416667,45.95833333,0,705.25,7.458333333,6.458333333,40.79791667,0.78125,361,7,57,6,1028,sole,52,38
2020-02-09,56.81458333,154.375,-57.29166667,20.25,21.59166667,28.42916667,1028.195833,27.99375,40.66666667,0,670.0416667,8.833333333,7.833333333,38.93541667,0.75625,361,10,69,11,1031,pioggia ,51,27
2020-02-10,161.1708333,154.8125,-55.91666667,22.5,22.96458333,39.6625,1021.560417,106.9583333,83.10416667,0,949.1666667,5.375,4.375,41.87083333,0.789583333,361,12,83,12,1025,pioggia ,30,11
2020-02-11,134.8653061,160.9795918,-54.69387755,23.57142857,24.13673469,43.51836735,1012.746939,137.9877551,57.44897959,0,780.3469388,7.428571429,6.428571429,43.65714286,0.802040816,361,14,78,10,1016,sole,47,6
2020-02-12,135.225,176.1041667,-54.83333333,23.60416667,24.7375,38.54583333,1015.395833,146.8020833,14.70833333,0,499.7916667,6.666666667,5.666666667,43.62916667,0.810416667,361,12,64,8,1018,sole,50,8
2020-02-13,105.2770833,162.3333333,-55.66666667,24.47916667,24.61041667,36.21875,1018.491667,128.9520833,15.85416667,0,507.7083333,5.333333333,4.333333333,46.20208333,0.802083333,361,10,71,10,1021,sole,41,14
2020-02-14,95.60204082,161.3469388,-56.3877551,21.65306122,24.23673469,34.62857143,1014.665306,137.155102,19.32653061,0,529.7959184,4.081632653,3.081632653,48.19795918,0.814285714,361,14,61,17,1017,pioggia ,19,10
2020-02-15,74.97083333,152,-56.33333333,23.70833333,23.36041667,28.72916667,1022.46875,45.49583333,34.77083333,0,631.375,4.833333333,3.833333333,45.49375,0.785416667,361,10,56,8,1025,sole,26,16
2020-02-16,98.85416667,147,-56,23.3125,22.4375,33.33125,1025.958333,45.21458333,82.9375,0,947.875,7.75,6.75,45.98958333,0.766666667,361,10,69,6,1029,sole,45,25
2020-02-17,151.2375,150,-56.41666667,22.29166667,23.125,35.22083333,1024.8625,150.45625,59.75,0,795.1875,7.208333333,6.208333333,48.09791667,0.783333333,361,10,67,6,1028,sole,43,21
2020-02-18,119.8306122,149.7755102,-58.12244898,20.44897959,23.58163265,37.81020408,1021.089796,138.4734694,74.71428571,0,893.7346939,6.673469388,5.673469388,48.09183673,0.804081633,361,11,82,7,1024,sole,41,18
2020-02-19,121.7291667,154.2291667,-58.02083333,19.8125,23.70208333,40.11666667,1017.6,114.0604167,54.52083333,0,762.0833333,8.666666667,7.666666667,47.9375,0.81875,361,10,90,6,1020,pioggia nebbia ,43,15
2020-02-20,118.3666667,150.1041667,-57.39583333,21.875,23.55625,31.07708333,1019.21875,148.6520833,15.25,0,502.6875,5.104166667,4.104166667,49.02083333,0.797916667,361,10,66,9,1022,sole,22,12
2020-02-21,121.6520833,149.6458333,-57.79166667,22.125,23.84375,28.71666667,1021.202083,142.3333333,51.4375,0,741.4166667,5.395833333,4.395833333,47.54791667,0.79375,361,9,61,6,1024,sole,33,15
2020-02-22,51.95918367,148.755102,-57.93877551,23.12244898,22.96734694,33.25306122,1026.797959,43.10204082,78.46938776,0,918.1836735,6.795918367,5.795918367,46.2,0.785714286,361,10,75,7,1029,sole,46,24
2020-02-23,90.3875,145.625,-58.58333333,23.45833333,22.04583333,37.21041667,1026.404167,41.6875,57.29166667,0,779.9583333,8.125,7.125,47.41875,0.772916667,361,11,83,7,1029,nebbia ,44,25
2020-02-24,179.875,149.5625,-58.27083333,22.95833333,22.63125,41.22916667,1019.235417,72.67083333,47.5,0,714.9375,6,5,47.80833333,0.79375,361,13,78,10,1022,sole,32,13
2020-02-25,129.6020408,150.9795918,-58.20408163,22.63265306,23.7,42.13877551,1011.779592,124.6612245,23.04081633,0,554.4693878,4.959183673,3.959183673,48.16326531,0.810204082,361,13,76,16,1015,sole,36,6
2020-02-26,102.9770833,154.7083333,-59.16666667,21.5,23.71458333,37.84375,1001.8,133.425,7.520833333,0,452.6875,4.291666667,3.291666667,48.22291667,0.804166667,361,12,69,17,1005,pioggia ,18,2
2020-02-27,120.9645833,151.5833333,-57.58333333,20.02083333,23.94166667,29.42083333,1009.175,137.8541667,8.916666667,0,461.5208333,3.041666667,2.041666667,47.62708333,0.808333333,361,8,61,11,1012,pioggia ,16,6
2020-02-28,112.8367347,155.6938776,-58.26530612,21.89795918,24.19387755,27.92653061,1010.379592,141.5510204,43.79591837,0,690.0408163,3.897959184,2.897959184,48.21632653,0.812244898,361,13,51,16,1013,pioggia ,21,7
2020-02-29,42.05625,145.1041667,-60.3125,21.95833333,22.98958333,26.8375,1015.127083,45.28125,36.5625,0,643.4791667,4.166666667,3.166666667,46.79791667,0.783333333,361,11,55,15,1018,sole,30,13
2020-03-01,106.0833333,144,-60.83333333,19.47916667,22.36041667,40.92708333,1007.139583,14.13541667,188.4375,0,1640.333333,5.541666667,4.541666667,46.47916667,0.775,361,14,78,24,1010,pioggia ,37,11
2020-03-02,166.2541667,151.1666667,-57.72916667,22.83333333,23.30625,45.70208333,1002.214583,121.0145833,141.5416667,0,1332.1875,5.458333333,4.458333333,47.6375,0.80625,361,13,82,25,1005,pioggia ,34,5
2020-03-03,125.3020408,154.755102,-53.7755102,23.51020408,23.79183673,37.91020408,999.3346939,123.3469388,17.91836735,0,520.3673469,4.346938776,3.346938776,47.84897959,0.806122449,361,11,70,17,1002,pioggia ,31,4
2020-03-04,86.9902439,158.9268293,-55,21.6097561,24.1,33.15121951,1005.431707,125.0658537,30.48780488,0,603.5853659,4.317073171,3.317073171,48.1195122,0.797560976,361,9,70,10,1008,pioggia ,24,8
2020-03-05,120.2791667,163.25,-55.08333333,21.5,24.50625,30.24791667,1007.5375,139.4354167,9.791666667,0,468.4375,3.0625,2.0625,48.51041667,0.725,361,10,66,14,1010,sole,18,7
2020-03-06,106.4666667,162.3541667,-56.4375,21.625,24.53333333,37.07291667,999.6145833,145.3458333,69.10416667,0,857,4.354166667,3.354166667,47.64375,0.714583333,361,12,77,18,1003,pioggia ,29,8
2020-03-07,43.95714286,155.755102,-56.06122449,20.97959184,23.69591837,34.16530612,1004.979592,51.88163265,28.20408163,0,588.3061224,3.571428571,2.571428571,45.2,0.695918367,361,11,72,9,1007,pioggia temporale ,26,11
2020-03-08,40.57291667,142.8541667,-55.0625,21.25,22.5625,30.50208333,1013.189583,51.18541667,3.104166667,0,422.3541667,2.666666667,1.666666667,45.99791667,0.68125,361,10,57,12,1016,sole,15,7
2020-03-09,136.1645833,152.25,-53.29166667,23,23.1625,28.75833333,1010.116667,133.89375,42,0,678.6875,4,3,48.92708333,0.695833333,361,9,64,8,1013,sole,21,11
2020-03-10,120.8,149.7959184,-53.89795918,22.44897959,23.46326531,30.38163265,1012.657143,173.5877551,74.12244898,0,889.5714286,4.714285714,3.714285714,48.53673469,0.710204082,361,11,62,9,1016,sole,29,17
2020-03-11,116.65625,157.7291667,-53.97916667,23.16666667,23.9875,32.27708333,1018.035417,197.1458333,114.9583333,0,1157.666667,6.8125,5.8125,49.51041667,0.691666667,361,14,62,8,1022,sole,38,19
2020-03-12,86.75625,161.9583333,-55.97916667,21.125,24.36041667,37.7,1019.452083,166.16875,181.8958333,0,1597.291667,4.979166667,3.979166667,48.48541667,0.73125,361,14,69,10,1022,sole,24,14
2020-03-13,161.7625,166.375,-54.625,21.33333333,24.81041667,40.18958333,1014.383333,119.5291667,101.9375,0,1072.520833,5.3125,4.3125,47.26875,0.702083333,361,13,84,6,1017,sole,38,16
2020-03-14,57.72244898,158.877551,-55.67346939,21.83673469,24.85714286,41.24285714,1012.018367,9.910204082,23.55102041,0,557.3061224,4.040816327,3.040816327,46.48163265,0.687755102,361,13,83,6,1015,sole,26,15
2020-03-15,87.05416667,167.7916667,-55.79166667,21.33333333,24.79375,35.29375,1015.016667,49.1625,7.541666667,0,451.9166667,3.958333333,2.958333333,46.64166667,0.6875,361,14,66,11,1019,sole,19,9
2020-03-16,139.0604167,168.1041667,-55.20833333,22.22916667,25.02291667,29.51458333,1021.235417,172.4458333,17.16666667,0,515.125,4.333333333,3.333333333,47.38333333,0.695833333,361,13,55,9,1025,sole,24,15
2020-03-17,111.177551,162.4489796,-58.32653061,22.55102041,25.09387755,32.05306122,1025.855102,139.0408163,56.10204082,0,771.3265306,6.510204082,5.510204082,47.47755102,0.714285714,361,13,68,7,1029,sole,37,20
2020-03-18,136.43125,182.1875,-57.25,22.5,25.31875,33.08125,1022.241667,175.2125,60.08333333,0,797.8333333,7.75,6.75,47.98958333,0.691666667,361,14,63,8,1024,sole,39,25
2020-03-19,123.5541667,187.3958333,-58.60416667,22.125,25.11875,31.00416667,1020.98125,177.45625,60.70833333,0,801.9375,8.9375,7.9375,47.88125,0.683333333,361,15,56,9,1024,sole,41,25
2020-03-20,100.6666667,164.8125,-57.70833333,20.89583333,25.01458333,30.89375,1018.895833,160.4270833,91.875,0,1006.5,8.770833333,7.770833333,48.42291667,0.691666667,361,14,57,8,1021,sole,38,20
2020-03-21,56.0755102,154.8367347,-56.87755102,21.89795918,23.94285714,31.6,1012.112245,47.56122449,84.40816327,0,957.6326531,8.346938776,7.346938776,46.19795918,0.683673469,361,14,55,7,1014,sole,38,20
2020-03-22,114.4770833,143.6458333,-57.54166667,20.6875,23.14375,34.85833333,1009.9875,53.38541667,85.97916667,0,967.3333333,10.04166667,9.041666667,47.1125,0.677083333,361,15,58,10,1013,pioggia ,38,24
2020-03-23,40.20416667,143,-56.9375,21.04166667,22.74166667,23.88125,1014.98125,65.7375,11.8125,0,479.5208333,3.666666667,2.666666667,47.92916667,0.666666667,361,9,35,26,1018,sole,20,12
2020-03-24,71.91632653,145.4081633,-55.12244898,22.2244898,21.73061224,18.76326531,1016.579592,65.78163265,10.02040816,0,468.9591837,3.224489796,2.224489796,48.65102041,0.655102041,361,6,47,23,1018,sole,11,10
2020-03-25,159.64375,146.2708333,-52.58333333,20.97916667,21.42291667,21.70208333,1008.645833,62.16666667,34.85416667,0,632.2083333,2.583333333,1.583333333,48.775,0.6625,361,8,46,11,1010,pioggia ,10,8
2020-03-26,188.8291667,143.8541667,-54.52083333,22.33333333,21.57291667,31.21666667,999.4520833,11.56666667,141.0833333,0,1329.8125,2.354166667,1.354166667,47.40833333,0.66875,361,9,82,8,1001,pioggia ,8,4
2020-03-27,196.3583333,146.1041667,-56.27083333,23.04166667,22.21875,37.6,1005.06875,42.8,170.1041667,0,1519.479167,2.25,1.25,47.39375,0.683333333,361,12,79,10,1008,pioggia ,10,3
2020-03-28,77.4755102,149.3265306,-55.48979592,22.51020408,21.51836735,40.24693878,1010.202041,30.67755102,50.7755102,0,736.4081633,4.142857143,3.142857143,47.40612245,0.657142857,361,12,77,8,1013,pioggia ,28,10
2020-03-29,149.3347826,145.8695652,-57.52173913,20.54347826,21.07608696,43.4173913,1010.128261,61.32391304,22.60869565,0,552.4130435,6.869565217,5.869565217,47.74347826,0.654347826,361,14,72,8,1013,sole,70,19
2020-03-30,198.21875,147.125,-57.04166667,23.64583333,22.21458333,42.16666667,1009.035417,57.29375,11.66666667,0,480.5208333,5.791666667,4.791666667,47.22083333,0.672916667,361,14,71,8,1012,sole,73,19
2020-03-31,121.3270833,146.5833333,-56.64583333,25.39583333,22.71875,37.52708333,1011.564583,56.50833333,8.166666667,0,455.5,4.083333333,3.083333333,46.63125,0.683333333,361,11,68,15,1014,sole,24,10
2020-04-01,70.38367347,144.2857143,-56.08163265,24.24489796,21.94489796,22.77346939,1012.383673,72.76122449,3.959183673,0,428.4693878,3.12244898,2.12244898,47.41836735,0.665306122,361,8,41,18,1015,sole,14,8
